drug_name,drugbank_id,ind_name,ind_id,NCT,status,phase,DetailedStatus
NA,DB00260,Schizophrenia,C0036341,NCT00000372,Withdrawn,Phase 3,"Pairing D-Cycloserine with Clozapine was found to worsen negative side effects in patients with Schizophrenia, so the study was suspended."
NA,DB00262,Aplastic Anemia,C0002874,NCT01500161,Terminated,Phase 2,Insufficient accruals
NA,DB00262,Glioblastoma Multiforme,C1621958,NCT00548938,Terminated,Phase 2,Principal Investigator has left the institution
NA,DB00262,Glioblastoma Multiforme,C1621958,NCT01186406,Terminated,Phase 2,Study ended early due to toxicity
NA,DB00262,Malignant neoplasm of breast,C0006142,NCT00002772,Terminated,Phase 3,poor accrual
NA,DB00262,Malignant neoplasm of breast,C0006142,NCT00006123,Withdrawn,Phase 1/Phase 2,Never started
NA,DB00262,Multiple Myeloma,C0026764,NCT00574080,Terminated,Phase 3,low accrual
NA,DB00262,Multiple Myeloma,C0026764,NCT01500161,Terminated,Phase 2,Insufficient accruals
NA,DB00262,Multiple Myeloma,C0026764,NCT01653418,Terminated,Phase 2,Due to the high rate of morbidity and mortality
NA,DB00262,Peripheral T-Cell Lymphoma,C0079774,NCT00632827,Terminated,Phase 2,Manufacturing shortage of both Diftitox and Doxil
NA,DB00263,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00264,Atrial Fibrillation,C0004238,NCT03162120,Withdrawn,Phase 2/Phase 3,"new study type, it will be re-organiZed as an Investigator Initiated Study (IIS)"
NA,DB00264,Cardiac Arrest,C0018790,NCT00401882,Terminated,Phase 2,Difficult accrual
NA,DB00273,"Alcoholic Intoxication, Chronic",C0001973,NCT00862563,Terminated,Phase 2,Recruitment goals could not be met before ending of funding for this project.
NA,DB00273,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00273,Epilepsy,C0014544,NCT00563459,Terminated,Phase 3,Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this indication were terminated.
NA,DB00273,Migraine Disorders,C0149931,NCT01581281,Terminated,Phase 3,Interim assessment provided sufficient data to answer study questions
NA,DB00273,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00274,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00277,Non-Small Cell Lung Carcinoma,C0007131,NCT02080078,Terminated,Phase 1,REB decision
NA,DB00281,"Pain, Postoperative",C0030201,NCT03268278,Terminated,Phase 1,Loss of interest
NA,DB00285,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00285,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00289,Attention deficit hyperactivity disorder,C1263846,NCT00562055,Withdrawn,Phase 2,This study was withdrawn due to business reasons.
NA,DB00295,Acute onset pain,C0184567,NCT02137525,Withdrawn,Phase 2,Study was never initiated
NA,DB00295,Chronic pain,C0150055,NCT03275012,Withdrawn,Phase 2,Study not started
NA,DB00295,Hemoglobin SS disease with crisis,C0238425,NCT01932554,Withdrawn,Phase 2,Insufficient recruitment
NA,DB00295,Pain,C0030193,NCT00349401,Withdrawn,Phase 2,Study was not initiated. No subjects were screened or enrolled.
NA,DB00295,Pain,C0030193,NCT00573937,Terminated,Phase 2,Slow accrual.
NA,DB00295,Pain,C0030193,NCT01906073,Withdrawn,Phase 3,NA
NA,DB00296,Pain,C0030193,NCT01318161,Terminated,Phase 3,Difficulty in recruiting
NA,DB00297,Appendicitis,C0003615,NCT01575028,Terminated,Phase 2,The study was allowed to expire due to changes in standard care for the patient population within the NCH institution.
NA,DB00297,Labor Pain,C0474368,NCT00871442,Withdrawn,Phase 3,would not substantially add to existing contributions in the literature
NA,DB00297,Pain,C0030193,NCT00287326,Terminated,Phase 3,terminated by PI
NA,DB00297,Pain,C0030193,NCT00813111,Terminated,Phase 3,"Sponsor decision, unrelated to safety"
NA,DB00297,Pain,C0030193,NCT02369523,Terminated,Early Phase 1,Adequate enrollment was not reached for this study.
NA,DB00297,Pain,C0030193,NCT03787147,Withdrawn,Phase 2,Never started the study cause of the lack of funding
NA,DB00297,"Pain, Postoperative",C0030201,NCT00807209,Terminated,Phase 2,Sponsor decision unrelated to safety
NA,DB00297,"Pain, Postoperative",C0030201,NCT02400645,Terminated,Phase 1,It was determined that one member of the team had falsified data.
NA,DB00297,Toothache,C0040460,NCT02862691,Terminated,Phase 2,Difficulty recruiting patients
NA,DB00302,Postpartum Hemorrhage,C0032797,NCT02503319,Suspended,Phase 3,Authorization denied
NA,DB00313,Bipolar Disorder,C0005586,NCT00063362,Terminated,Phase 3,Funding Expiration
NA,DB00313,Dementia,C0497327,NCT00315900,Terminated,Phase 3,Investigator closed study and left VAMC.
NA,DB00313,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00313,Neuroblastoma,C0027819,NCT01204450,Terminated,Phase 1,Funding has become unavailable
NA,DB00313,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00314,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00316,Common Cold,C0009443,NCT01938144,Withdrawn,Phase 3,NA
NA,DB00316,Degenerative polyarthritis,C0029408,NCT01420666,Withdrawn,Phase 3,The study was withdrawn for administrative reason
NA,DB00316,Migraine Disorders,C0149931,NCT02582996,Suspended,Phase 3,Strategic reasons of the company
NA,DB00316,Pain,C0030193,NCT02540512,Withdrawn,Early Phase 1,No participants enrolled
NA,DB00316,Patent ductus arteriosus,C0013274,NCT03537144,Terminated,Phase 3,Difficulty enrolling patients
NA,DB00316,Patent ductus arteriosus,C0013274,NCT03701074,Terminated,Phase 2,very slow enrollment. Only one patient enrolled. Termination by PI
NA,DB00316,Patent ductus arteriosus,C0013274,NCT04026464,Withdrawn,Phase 2,Unable to obtain funding to support this project
NA,DB00316,Rheumatoid Arthritis,C0003873,NCT01390441,Terminated,Phase 1,The study was terminated early by the Sponsor for business reasons.
NA,DB00316,Toothache,C0040460,NCT02862691,Terminated,Phase 2,Difficulty recruiting patients
NA,DB00317,Malignant neoplasm of breast,C0006142,NCT00206414,Terminated,Phase 2,Difficulty accruing subjects the study accrual was closed
NA,DB00319,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00319,Osteomyelitis,C0029443,NCT02168816,Terminated,Phase 2,"The study was stopped for feasibility (i.e., low recruitment)"
NA,DB00320,Migraine Disorders,C0149931,NCT02582996,Suspended,Phase 3,Strategic reasons of the company
NA,DB00321,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00325,Hyperlipidemia,C0020473,NCT00166166,Terminated,Phase 2,Limited clinical staff
NA,DB00327,Hemoglobin SS disease with crisis,C0238425,NCT01932554,Withdrawn,Phase 2,Insufficient recruitment
NA,DB00328,Patent ductus arteriosus,C0013274,NCT01070745,Withdrawn,Phase 2,Changes in approach to PDA therapy
NA,DB00331,Dyslipidemias,C0242339,NCT00361868,Terminated,Phase 3,The study was discontinued prematurely at the end of March 2007 due to slow enrolment.
NA,DB00331,Dyslipidemias,C0242339,NCT00362765,Terminated,Phase 2/Phase 3,"The study was prematurely terminated, due to difficulties in the recruitment of T2DM patients who are not under statin therapy at inclusion."
NA,DB00331,Malignant neoplasm of breast,C0006142,NCT01627067,Terminated,Phase 2,Komen Foundation Funding Terminated
NA,DB00331,Malignant neoplasm of breast,C0006142,NCT04899349,Terminated,Phase 2,Study was early terminated due to slow recruitment and emerging data showing that prophylactic use of metformin may prevent or reduce the incidence of all-grades alpelisib-related hyperglycemia. The decision was not driven by safety concerns
NA,DB00331,Obesity,C0028754,NCT03419624,Terminated,Phase 3,Delay in patient enrolment
NA,DB00332,Asthma,C0004096,NCT02182700,Terminated,Phase 3,NA
NA,DB00332,Pulmonary arterial hypertension,C2973725,NCT02782052,Withdrawn,Phase 3,Sponsor's decision
NA,DB00334,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00334,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00336,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00338,Gastroesophageal reflux disease,C0017168,NCT00730665,Terminated,Phase 2,This study has been placed on clinical hold by the sponsor due to operational reasons.
NA,DB00338,Gastroesophageal reflux disease,C0017168,NCT01471925,Withdrawn,Phase 3,Change company strategy
NA,DB00338,Nausea,C0027497,NCT00206440,Terminated,Phase 3,Accrual was not optimized
NA,DB00338,Parkinson Disease,C0030567,NCT00664209,Terminated,Phase 3,Prevalence of H Pylori in the study population was much lower than anticipated
NA,DB00338,Ulcerative Colitis,C0009324,NCT03358706,Suspended,Phase 1,unavailability of probe substrate
NA,DB00341,Pemphigus,C0030807,NCT02613910,Terminated,Phase 3,Novartis has acquired the rights to ofatumumab and terminated the OPV116910 and OPV117059 studies. This decision is not linked to any safety consideration.
NA,DB00349,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00349,Epilepsy,C0014544,NCT02134366,Terminated,Phase 3,Recruitment Issues - Lack of target population
NA,DB00349,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00352,Acute lymphoblastic leukemia - category,C1531702,NCT00439296,Terminated,Phase 1/Phase 2,The study was stopped due to poor accrual and lack of funding.
NA,DB00355,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00355,Osteomyelitis,C0029443,NCT02168816,Terminated,Phase 2,"The study was stopped for feasibility (i.e., low recruitment)"
NA,DB00361,Malignant neoplasm of breast,C0006142,NCT00041470,Terminated,Phase 1/Phase 2,Sponsor withdrew the study
NA,DB00361,Malignant neoplasm of breast,C0006142,NCT00176488,Terminated,Phase 2,Competing studies
NA,DB00361,Malignant neoplasm of breast,C0006142,NCT00476827,Terminated,Phase 2,Slow accrual
NA,DB00361,Malignant neoplasm of breast,C0006142,NCT00754702,Terminated,Phase 2,Poor accrual
NA,DB00361,Malignant neoplasm of breast,C0006142,NCT02331251,Terminated,Phase 1/Phase 2,PI not longer at site.
NA,DB00361,Malignant neoplasm of breast,C0006142,NCT02730091,Terminated,Phase 3,NA
NA,DB00361,Non-Small Cell Lung Carcinoma,C0007131,NCT03770299,Withdrawn,Phase 2,Business objectives have changed
NA,DB00361,Peripheral T-Cell Lymphoma,C0079774,NCT00632827,Terminated,Phase 2,Manufacturing shortage of both Diftitox and Doxil
NA,DB00362,Aspergillosis,C0004030,NCT01188759,Withdrawn,Phase 3,NA
NA,DB00362,Candidemia,C0877445,NCT01176058,Terminated,Phase 3,See termination reason in detailed description.
NA,DB00362,Candidiasis,C0006840,NCT00805740,Terminated,Phase 3,"The study was terminated prematurely on May 18, 2012 due to slow enrollment. The study was not terminated due to any safety issues or concerns."
NA,DB00362,Candidiasis,C0006840,NCT00806351,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not terminate due to any safety issues or concerns."
NA,DB00362,Invasive Pulmonary Aspergillosis,C0276653,NCT01188759,Withdrawn,Phase 3,NA
NA,DB00363,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00363,Schizophrenia,C0036341,NCT00000372,Withdrawn,Phase 3,"Pairing D-Cycloserine with Clozapine was found to worsen negative side effects in patients with Schizophrenia, so the study was suspended."
NA,DB00363,Schizophrenia,C0036341,NCT00189995,Withdrawn,Phase 3,NA
NA,DB00363,Schizophrenia,C0036341,NCT00216281,Terminated,Phase 3,NA
NA,DB00363,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00368,"Hypotension, Orthostatic",C0020651,NCT00977171,Terminated,Phase 2,Enrollment issues.
NA,DB00368,"Hypotension, Orthostatic",C0020651,NCT01370512,Suspended,Phase 2,Plan to increase enrollment due to preliminary data having lower statistical power than anticipated.
NA,DB00368,"Hypotension, Orthostatic",C0020651,NCT01612078,Terminated,Phase 3,NA
NA,DB00368,Parkinson Disease,C0030567,NCT01927055,Terminated,Phase 3,Due to potential competition with a post-marketing study requested by FDA
NA,DB00370,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00370,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00373,Glaucoma,C0017601,NCT00579969,Terminated,Phase 2,Study stopped and data not analyzed
NA,DB00373,Glaucoma,C0017601,NCT01284166,Withdrawn,Phase 3,Study was never initiated due to company decision. No study subjects were ever enrolled or treated.
NA,DB00373,Glaucoma,C0017601,NCT01426113,Terminated,Phase 3,Study terminated due to corporate decision.
NA,DB00373,Ocular Hypertension,C0028840,NCT01284166,Withdrawn,Phase 3,Study was never initiated due to company decision. No study subjects were ever enrolled or treated.
NA,DB00380,Acute lymphoblastic leukemia - category,C1531702,NCT00165087,Terminated,Phase 3,Terminated by IRB for continuing review
NA,DB00380,Ewings sarcoma,C0553580,NCT00038142,Terminated,Phase 2,Low Accrual
NA,DB00388,Common Cold,C0009443,NCT03339726,Terminated,Phase 2,"did not enroll enough subjects in the 2017/2018 cold season, so the study was terminated"
NA,DB00391,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00391,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00396,Premenstrual Dysphoric Disorder,C0520676,NCT00089414,Terminated,Phase 2,Informed by manufacturer that CDB-2914 crosses blood-brain barrier invalidating Arm #3 of protocol.
NA,DB00397,Sinusitis,C0037199,NCT00000752,Withdrawn,Phase 2,NA
NA,DB00398,Malignant neoplasm of breast,C0006142,NCT00573755,Terminated,Phase 2,lack of participant accrual
NA,DB00398,Malignant neoplasm of breast,C0006142,NCT00622466,Terminated,Phase 2,Study sponsor requested that the study be permanently closed by letter.
NA,DB00398,Malignant neoplasm of breast,C0006142,NCT00722072,Terminated,Phase 2,Sponsor pulled funding and low accrual
NA,DB00398,Malignant neoplasm of breast,C0006142,NCT01194869,Terminated,Phase 2,"Slow accrual, availability of other clinical options"
NA,DB00398,Malignant neoplasm of breast,C0006142,NCT02624700,Terminated,Phase 2,NA
NA,DB00398,Non-Small Cell Lung Carcinoma,C0007131,NCT00417248,Terminated,Phase 1/Phase 2,Negative sorafenib results from ESCAPE trial and safety concerns of regimen
NA,DB00399,Malignant neoplasm of breast,C0006142,NCT00301886,Withdrawn,Phase 3,withdrawn support for study
NA,DB00399,Multiple Myeloma,C0026764,NCT00215943,Terminated,Phase 3,"Poor accrual, changes in management of newly diagnosed myeloma patients, new drugs/more effective regimens."
NA,DB00399,Multiple Myeloma,C0026764,NCT02739594,Terminated,Phase 3,Slow recruitment
NA,DB00399,Osteoporosis,C0029456,NCT00058188,Terminated,Phase 3,Closed by the research committee
NA,DB00399,Pain,C0030193,NCT00301886,Withdrawn,Phase 3,withdrawn support for study
NA,DB00404,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00404,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00410,Cystic Fibrosis,C0010674,NCT01349192,Terminated,Phase 2,Interim review showed a statistically significant treatment effect and the DMC recommended that the study be stopped with ongoing follow-up of enrolled subjects
NA,DB00410,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00412,Dyslipidemias,C0242339,NCT00361868,Terminated,Phase 3,The study was discontinued prematurely at the end of March 2007 due to slow enrolment.
NA,DB00415,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00422,Post-Traumatic Stress Disorder,C0038436,NCT01416948,Terminated,Phase 2,"The funding agency, DoD, determined that the study could not meet its enrollment numbers by the end of the grant."
NA,DB00425,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00425,Parkinson Disease,C0030567,NCT01351168,Withdrawn,Phase 2,study not funded
NA,DB00425,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00425,Sleeplessness,C0917801,NCT02139098,Terminated,Phase 3,Recruiting problems because of the time expenditure required for participating and the strict criteria of inclusion and exclusion
NA,DB00435,"Leishmaniasis, Cutaneous",C0023283,NCT00317629,Terminated,Phase 3,An interim analysis showed that nitric oxide patches are not enough effective
NA,DB00438,Ascites,C0003962,NCT01455246,Terminated,Phase 2/Phase 3,Decision of independent monitoring committee after interim analysis: Risk of failure significantly higher in ceftazidime group.
NA,DB00440,Cystic Fibrosis,C0010674,NCT01349192,Terminated,Phase 2,Interim review showed a statistically significant treatment effect and the DMC recommended that the study be stopped with ongoing follow-up of enrolled subjects
NA,DB00440,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00440,Osteomyelitis,C0029443,NCT02168816,Terminated,Phase 2,"The study was stopped for feasibility (i.e., low recruitment)"
NA,DB00446,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
NA,DB00455,Allergic rhinitis (disorder),C2607914,NCT01055756,Withdrawn,Phase 3,NA
NA,DB00458,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00458,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00459,melanoma,C0025202,NCT02050321,Terminated,Phase 2,Pharmaceutical company pulled support for the trial.
NA,DB00468,Chronic pain,C0150055,NCT02276989,Withdrawn,Phase 2,poor recruitment
NA,DB00472,COVID19 (disease),C5203670,NCT05283954,Withdrawn,Phase 2/Phase 3,Lack of funding
NA,DB00476,Dementia,C0497327,NCT02374567,Terminated,Phase 3,NA
NA,DB00476,Parkinson Disease,C0030567,NCT02857244,Withdrawn,Phase 2,Site did not obtain LIRB approval due to medication usage.
NA,DB00476,Schizophrenia,C0036341,NCT02374567,Terminated,Phase 3,NA
NA,DB00479,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
